270.0	8.6932e-07
270.2	1.0e-07
270.4	1.0e-07
270.6	9.0472e-07
270.8	3.5797e-08
271.0	1.0e-07
271.2	1.0e-07
271.4	1.0e-07
271.6	7.1628e-07
271.8	5.1325e-07
272.0	1.0e-07
272.2	1.0e-07
272.4	7.0268e-07
272.6	1.1889e-08
272.8	1.0e-07
273.0	1.0e-07
273.2	8.4532e-07
273.4	1.3124e-06
273.6	1.426e-07
273.8	1.0e-07
274.0	1.0e-07
274.2	1.0e-07
274.4	1.0e-07
274.6	4.8906e-07
274.8	1.5919e-06
275.0	1.5548e-06
275.2	2.0356e-07
275.4	1.0e-07
275.6	1.9079e-07
275.8	1.0262e-06
276.0	3.0332e-06
276.2	1.0e-07
276.4	1.0e-07
276.6	1.0e-07
276.8	9.4707e-07
277.0	1.3149e-06
277.2	8.4704e-07
277.4	7.6415e-07
277.6	1.9598e-06
277.8	7.7706e-07
278.0	3.4651e-07
278.2	1.0286e-06
278.4	5.2595e-07
278.6	1.0e-07
278.8	1.0e-07
279.0	1.0e-07
279.2	2.8734e-07
279.4	5.6243e-07
279.6	1.4332e-07
279.8	1.0e-07
280.0	1.0e-07
280.2	4.5555e-07
280.4	2.5763e-06
280.6	2.0319e-06
280.8	1.4368e-06
281.0	2.5173e-07
281.2	1.0e-07
281.4	1.0e-07
281.6	4.3073e-07
281.8	3.8307e-07
282.0	1.3518e-06
282.2	1.7218e-06
282.4	1.7162e-06
282.6	5.1504e-07
282.8	1.0e-07
283.0	7.2984e-07
283.2	1.0e-07
283.4	1.0e-07
283.6	1.0e-07
283.8	1.0e-07
284.0	1.0e-07
284.2	1.361e-06
284.4	1.0377e-06
284.6	1.7962e-07
284.8	7.3195e-07
285.0	1.7584e-06
285.2	1.7225e-06
285.4	1.2923e-06
285.6	5.2544e-07
285.8	1.0e-07
286.0	1.0e-07
286.2	7.1764e-08
286.4	1.0762e-07
286.6	1.0e-07
286.8	1.0794e-07
287.0	1.0e-07
287.2	1.0e-07
287.4	1.1985e-08
287.6	1.0e-07
287.8	1.0e-07
288.0	5.0191e-07
288.2	1.0e-07
288.4	8.8659e-07
288.6	1.664e-06
288.8	6.4549e-07
289.0	7.1498e-08
289.2	5.0041e-07
289.4	1.0e-07
289.6	1.0e-07
289.8	1.0e-07
290.0	5.0361e-07
290.2	1.0e-07
290.4	1.0e-07
290.6	6.3296e-07
290.8	1.4349e-07
291.0	1.0e-07
291.2	6.5678e-07
291.4	1.006e-06
291.6	1.0e-07
291.8	1.0e-07
292.0	1.0e-07
292.2	2.6351e-06
292.4	1.9722e-06
292.6	7.7796e-07
292.8	1.0e-07
293.0	3.5868e-08
293.2	4.5396e-07
293.4	1.0e-07
293.6	1.0e-07
293.8	2.8673e-07
294.0	6.3584e-07
294.2	2.3514e-06
294.4	3.2685e-06
294.6	7.3168e-07
294.8	1.0e-07
295.0	1.0e-07
295.2	1.0e-07
295.4	1.0e-07
295.6	1.0e-07
295.8	1.0e-07
296.0	1.6212e-06
296.2	7.4285e-07
296.4	1.0e-07
296.6	1.2288e-06
296.8	1.0e-07
297.0	1.0e-07
297.2	2.526e-07
297.4	1.0e-07
297.6	1.908e-06
297.8	1.0e-07
298.0	1.0e-07
298.2	1.0e-07
298.4	3.3567e-07
298.6	1.0e-07
298.8	1.3191e-07
299.0	2.1896e-06
299.2	1.0e-07
299.4	3.4652e-07
299.6	2.2956e-06
299.8	2.275e-06
300.0	1.5899e-06
300.2	1.0e-07
300.4	1.0e-07
300.6	1.0e-07
300.8	1.0e-07
301.0	6.469e-07
301.2	1.0e-07
301.4	1.0e-07
301.6	1.0e-07
301.8	6.9414e-07
302.0	1.2224e-06
302.2	1.6355e-06
302.4	6.3278e-07
302.6	4.0779e-07
302.8	3.3572e-07
303.0	1.4241e-06
303.2	1.0e-07
303.4	2.271e-07
303.6	9.6413e-08
303.8	2.3309e-06
304.0	1.6821e-07
304.2	4.6656e-07
304.4	1.0e-07
304.6	4.4444e-06
304.8	9.8276e-07
305.0	2.4046e-06
305.2	4.4118e-07
305.4	7.6478e-07
305.6	8.1458e-07
305.8	7.8205e-07
306.0	1.0e-07
306.2	1.0e-07
306.4	1.0e-07
306.6	1.0e-07
306.8	1.0e-07
307.0	1.0e-07
307.2	1.0e-07
307.4	1.0e-07
307.6	2.2646e-07
307.8	1.0e-07
308.0	1.0e-07
308.2	1.1116e-06
308.4	1.9106e-06
308.6	2.6634e-06
308.8	2.4247e-06
309.0	2.7128e-06
309.2	5.0181e-07
309.4	1.7479e-06
309.6	1.4502e-06
309.8	4.2535e-06
310.0	7.0871e-07
310.2	1.9299e-06
310.4	9.335e-07
310.6	1.1365e-06
310.8	1.0e-07
311.0	1.0e-07
311.2	1.0e-07
311.4	1.0e-07
311.6	1.676e-06
311.8	1.0e-07
312.0	2.0773e-06
312.2	4.4555e-06
312.4	1.3691e-06
312.6	1.6199e-06
312.8	3.0551e-06
313.0	1.0e-07
313.2	3.3389e-06
313.4	1.9568e-06
313.6	1.0e-07
313.8	1.0e-07
314.0	3.5987e-07
314.2	2.622e-06
314.4	1.0e-07
314.6	1.0e-07
314.8	4.7983e-06
315.0	1.0e-07
315.2	1.0e-07
315.4	2.6754e-06
315.6	5.9835e-07
315.8	3.2926e-06
316.0	5.3895e-06
316.2	1.0e-07
316.4	1.0e-07
316.6	1.8717e-06
316.8	4.0293e-06
317.0	3.7404e-06
317.2	1.0e-07
317.4	1.0e-07
317.6	8.1676e-07
317.8	1.0e-07
318.0	1.0799e-06
318.2	2.3692e-06
318.4	1.0e-07
318.6	1.0e-07
318.8	2.5976e-06
319.0	1.0e-07
319.2	1.0e-07
319.4	1.0e-07
319.6	3.4185e-06
319.8	1.0e-07
320.0	3.1307e-05
320.2	1.6033e-06
320.4	2.0675e-06
320.6	1.8496e-06
320.8	1.4094e-06
321.0	1.2533e-06
321.2	1.636e-06
321.4	2.1356e-06
321.6	3.3593e-06
321.8	5.6141e-06
322.0	7.1816e-06
322.2	3.4618e-06
322.4	1.6687e-06
322.6	2.9132e-06
322.8	1.8594e-06
323.0	1.3366e-06
323.2	1.3145e-06
323.4	1.2927e-06
323.6	1.2654e-06
323.8	1.2366e-06
324.0	2.566e-06
324.2	2.859e-06
324.4	3.1853e-06
324.6	3.6879e-06
324.8	4.3263e-06
325.0	4.3044e-06
325.2	2.2609e-06
325.4	1.1875e-06
325.6	4.7154e-06
325.8	2.7857e-06
326.0	1.8904e-06
326.2	1.8841e-06
326.4	1.8779e-06
326.6	2.2982e-06
326.8	3.0402e-06
327.0	3.5169e-06
327.2	1.9367e-06
327.4	1.0665e-06
327.6	8.9531e-07
327.8	8.7156e-07
328.0	8.9866e-07
328.2	1.1663e-06
328.4	1.5136e-06
328.6	1.3365e-06
328.8	9.7968e-07
329.0	9.1232e-07
329.2	1.679e-06
329.4	3.0901e-06
329.6	3.654e-06
329.8	3.6378e-06
330.0	8.1826e-07
330.2	1.0415e-06
330.4	1.3256e-06
330.6	1.1152e-06
330.8	8.3482e-07
331.0	7.432e-07
331.2	1.1455e-06
331.4	1.7656e-06
331.6	6.6607e-07
331.8	6.5293e-07
332.0	6.4033e-07
332.2	6.2878e-07
332.4	6.1744e-07
332.6	9.6706e-07
332.8	1.8245e-06
333.0	6.1856e-07
333.2	6.0865e-07
333.4	5.9889e-07
333.6	5.9216e-07
333.8	5.8633e-07
334.0	5.8348e-07
334.2	5.9025e-07
334.4	5.971e-07
334.6	5.9791e-07
334.8	5.8795e-07
335.0	5.7816e-07
335.2	5.685e-07
335.4	5.5901e-07
335.6	5.5502e-07
335.8	5.5325e-07
336.0	1.0404e-06
336.2	7.6309e-07
336.4	5.597e-07
336.6	7.1489e-07
336.8	1.0777e-06
337.0	1.3393e-06
337.2	8.7195e-07
337.4	5.677e-07
337.6	4.9635e-07
337.8	4.8749e-07
338.0	4.7953e-07
338.2	4.74e-07
338.4	4.6854e-07
338.6	4.7003e-07
338.8	4.7445e-07
339.0	9.0462e-07
339.2	6.6463e-07
339.4	4.883e-07
339.6	8.3668e-07
339.8	1.8595e-06
340.0	2.85e-06
340.2	1.2588e-06
340.4	5.5601e-07
340.6	5.4215e-07
340.8	6.8665e-07
341.0	8.1875e-07
341.2	8.0655e-07
341.4	7.9452e-07
341.6	9.6573e-07
341.8	1.2817e-06
342.0	6.0184e-07
342.2	1.0167e-06
342.4	1.7175e-06
342.6	1.1888e-06
342.8	6.2081e-07
343.0	3.7641e-07
343.2	3.8171e-07
343.4	3.8709e-07
343.6	7.3161e-07
343.8	1.2376e-06
344.0	1.5804e-06
344.2	8.2835e-07
344.4	4.3416e-07
344.6	4.8853e-07
344.8	7.6265e-07
345.0	1.5285e-06
345.2	1.6352e-06
345.4	1.7495e-06
345.6	1.5071e-06
345.8	1.2147e-06
346.0	9.3449e-07
346.2	6.1234e-07
346.4	4.0125e-07
346.6	5.9446e-07
346.8	9.4991e-07
347.0	1.1885e-06
347.2	6.8517e-07
347.4	3.9502e-07
347.6	3.4309e-07
347.8	3.552e-07
348.0	5.8611e-07
348.2	1.0467e-06
348.4	1.8693e-06
348.6	2.1436e-06
348.8	2.1371e-06
349.0	1.9444e-06
349.2	1.2909e-06
349.4	8.5702e-07
349.6	3.7437e-07
349.8	3.6251e-07
350.0	3.7547e-07
350.2	4.8425e-07
350.4	6.2455e-07
350.6	9.2355e-07
350.8	1.4481e-06
351.0	1.9116e-06
351.2	8.8536e-07
351.4	4.1007e-07
351.6	3.4484e-07
351.8	3.4655e-07
352.0	3.9965e-07
352.2	7.214e-07
352.4	1.3022e-06
352.6	8.6539e-07
352.8	5.3892e-07
353.0	3.7766e-07
353.2	3.7363e-07
353.4	3.6965e-07
353.6	3.7337e-07
353.8	3.8017e-07
354.0	3.9022e-07
354.2	3.7181e-07
354.4	3.5427e-07
354.6	6.0426e-07
354.8	1.2646e-06
355.0	1.962e-06
355.2	9.1915e-07
355.4	4.3061e-07
355.6	9.0701e-07
355.8	4.9631e-07
356.0	3.4193e-07
356.2	4.4629e-07
356.4	5.825e-07
356.6	7.2238e-07
356.8	8.7908e-07
357.0	1.273e-06
357.2	6.9834e-07
357.4	3.831e-07
357.6	4.5868e-07
357.8	7.0746e-07
358.0	9.0423e-07
358.2	5.9359e-07
358.4	3.8967e-07
358.6	8.6357e-06
358.8	8.92e-06
359.0	8.6749e-06
359.2	6.9711e-06
359.4	5.6019e-06
359.6	6.0459e-06
359.8	7.3822e-06
360.0	7.1607e-06
360.2	6.7136e-06
360.4	6.2944e-06
360.6	6.3597e-06
360.8	6.5667e-06
361.0	6.9967e-06
361.2	8.2341e-06
361.4	9.6903e-06
361.6	7.62e-06
361.8	7.0062e-06
362.0	6.7555e-06
362.2	7.3836e-06
362.4	8.07e-06
362.6	8.4577e-06
362.8	8.7343e-06
363.0	6.6202e-06
363.2	6.7194e-06
363.4	6.8199e-06
363.6	6.6062e-06
363.8	6.3104e-06
364.0	6.3435e-06
364.2	7.529e-06
364.4	8.9361e-06
364.6	7.083e-06
364.8	7.0928e-06
365.0	7.1769e-06
365.2	7.4695e-06
365.4	7.774e-06
365.6	8.7414e-06
365.8	1.0107e-05
366.0	1.0264e-05
366.2	8.8573e-06
366.4	7.6434e-06
366.6	8.5337e-06
366.8	1.0312e-05
367.0	1.222e-05
367.2	1.3563e-05
367.4	1.5053e-05
367.6	1.3144e-05
367.8	1.4484e-05
368.0	1.6481e-05
368.2	2.0543e-05
368.4	2.5606e-05
368.6	3.6384e-05
368.8	5.4263e-05
369.0	1.0453e-04
369.2	1.6351e-04
369.4	2.5579e-04
369.6	4.3636e-04
369.8	7.6561e-04
370.0	0.00137
370.2	0.00264
370.4	0.00508
370.6	0.00827
370.8	0.01506
371.0	0.03187
371.2	0.07149
371.4	0.1612
371.6	0.31957
371.8	0.49747
372.0	0.54265
372.2	0.71387
372.4	0.77971
372.6	0.83694
372.8	0.85243
373.0	0.85892
373.2	0.85883
373.4	0.85638
373.6	0.86324
373.8	0.87255
374.0	0.88516
374.2	0.88912
374.4	0.88888
374.6	0.88862
374.8	0.88925
375.0	0.89029
375.2	0.89112
375.4	0.89286
375.6	0.89543
375.8	0.89815
376.0	0.89976
376.2	0.90022
376.4	0.89211
376.6	0.88989
376.8	0.88933
377.0	0.89755
