450	0,64038832
451	0,680489948
452	0,721324034
453	0,753741219
454	0,769529046
455	0,796722506
456	0,868652558
457	0,883301752
458	0,904739258
459	0,98203332
460	1,031167794
461	1,09781449
462	1,149043528
463	1,192583678
464	1,239099741
465	1,321639105
466	1,361507865
467	1,414085428
468	1,481347429
469	1,570148409
470	1,602507032
471	1,652480428
472	1,743549739
473	1,829862634
474	1,908473821
475	2,048869177
476	2,101300338
477	2,212625924
478	2,369239404
479	2,533932034
480	2,691983771
481	2,880740801
482	3,053042149
483	3,308297337
484	3,466371452
485	3,664112074
486	3,808850277
487	3,999216784
488	4,247167951
489	4,414383757
490	4,581836
491	4,695328501
492	4,837400862
493	5,00832758
494	5,161418682
495	5,29528809
496	5,439529413
497	5,618788811
498	5,747554145
499	5,930117514
500	6,071049241
501	6,239445099
502	6,388424713
503	6,604929063
504	6,751064418
505	7,027453305
506	7,3146319
507	7,486219914
508	7,788099388
509	8,13497684
510	8,3580376
511	8,603536155
512	8,914712261
513	9,198482646
514	9,485043757
515	9,88927517
516	10,21751333
517	10,54274828
518	10,89831498
519	11,30136119
520	11,76877683
521	12,16530301
522	12,56532939
523	12,93424856
524	13,55212774
525	13,84390432
526	14,36021724
527	14,84104358
528	15,34168318
529	15,86374264
530	16,28520178
531	16,67649086
532	17,07963353
533	17,65826869
534	18,45176859
535	19,09215145
536	19,60795087
537	20,15413095
538	20,72348384
539	21,36913365
540	21,96656244
541	22,39961923
542	23,35288809
543	24,10637074
544	24,52341976
545	25,11252298
546	25,5538353
547	26,41411116
548	26,97525489
549	27,83413427
550	28,27936971
551	29,2195819
552	29,97178881
553	30,84895014
554	31,29544276
555	32,17265675
556	32,87652662
557	33,74981455
558	34,48181862
559	35,314424
560	35,96425303
561	36,82323627
562	37,62376124
563	38,58761405
564	39,55185102
565	40,65715158
566	41,52514803
567	42,48334844
568	43,2014043
569	44,06511704
570	45,47305814
571	46,37944309
572	47,50306542
573	48,79069421
574	49,63458076
575	50,57091018
576	51,79330468
577	52,74543827
578	53,33529938
579	54,48491896
580	55,7062298
581	57,31109887
582	58,25884981
583	59,55088012
584	60,31254069
585	61,58215309
586	62,32646489
587	63,37277362
588	64,27519621
589	65,92074055
