XF2048,400-477-575TBDR
Wavelength (nm),%T
660.9701538,92.50723267
659.9519653,92.69104004
658.9334717,92.95181274
658.0602417,92.4630127
657.0411987,91.23119354
656.0218506,89.41326904
655.0021973,87.72439575
653.9821777,85.67615509
652.9619141,84.05364227
651.9412842,82.18563843
651.0662842,79.88155365
650.045105,78.84175873
649.0236206,77.28684235
648.0018311,76.63957214
646.9797363,76.35189056
645.9573364,76.05466461
644.9346313,76.65884399
644.0578003,77.24848938
643.0345459,78.75247955
642.0109863,80.51795959
640.9871216,82.39717102
639.9628906,83.52733612
638.9384155,84.86328888
638.0600586,86.24996185
637.0350342,87.24459076
636.0097046,87.23635864
634.9840698,87.0291748
633.9581299,84.9821701
632.9318848,83.81093597
632.052002,82.08843231
631.0252686,79.6707077
629.9981689,77.0539093
628.9707642,75.09931946
627.9430542,73.40105438
627.0619507,72.3837204
626.0337524,71.38306427
625.005188,70.97673035
623.9763794,71.24427032
622.9472656,72.33644104
622.0649414,74.04866791
621.0352783,76.72703552
620.0053101,79.29377747
618.9750977,82.15007019
617.944519,84.67506409
617.0609741,86.41873169
616.0299072,88.45627594
614.9985352,89.27529144
613.9668579,88.28692627
612.9348755,86.56067657
612.0501709,84.17998505
611.0176392,81.70635223
609.9848633,78.06221771
608.9517822,76.14348602
608.0661011,75.11634064
607.0324707,75.35166931
605.9985962,76.28276825
604.9644165,78.00727081
603.9299927,79.50157166
603.0430908,79.25468445
602.0080566,76.55509186
600.9728394,70.25626373
599.9372559,64.99539948
599.0494385,58.2303772
598.0133057,51.36330795
596.9769897,44.81107712
595.9403076,37.83005142
595.0515747,32.10535812
594.0144043,26.17802048
592.9769287,20.90801811
591.939209,16.06302071
591.0494995,12.3466301
590.0112305,9.336826324
588.9727173,7.237553596
587.93396,5.952002525
587.043335,5.034147263
586.0039673,4.272209167
584.9644165,3.442772388
584.0731201,2.948934555
583.03302,2.480457544
581.9926147,2.014848709
580.9519653,1.798393726
580.0597534,1.700317502
579.0185547,1.408110142
577.9771729,1.318369865
576.9354248,1.323352218
576.0422974,1.102652192
575.0001221,1.170752287
573.9576416,1.109195352
573.0638428,1.094639421
572.020874,1.003364086
570.9776001,1.086077094
569.934082,1.183013916
569.0393677,1.369848847
567.9953613,1.459835529
566.9510498,1.259501457
566.0557251,1.477528334
565.0109253,1.678576469
563.9658813,1.869613171
563.0698853,2.129187346
562.024353,2.384139299
560.9785156,2.85724473
559.9324341,3.507256031
559.0355835,4.575039387
557.9890137,6.071861744
556.9421997,7.872724533
556.0446777,10.04400444
554.9973755,14.04267883
553.9497681,19.40487289
553.0516357,27.38165283
552.00354,33.60639191
550.9552002,43.63418198
550.0564575,49.23726273
549.0076294,56.14613724
547.9585571,62.3646431
547.0591431,67.09464264
546.0095825,67.47153473
544.9597778,63.95692062
544.0597534,60.39496613
543.0094604,55.07143021
541.9589233,51.50369263
541.0582275,50.91311264
540.0072021,52.95515823
538.9559326,57.04994202
538.0546265,60.62765121
537.0028687,66.08625793
535.9508667,73.29397583
535.0489502,80.8531189
533.996521,86.93584442
532.9437866,91.04847717
532.0412598,93.33535767
530.9880371,94.38563538
529.9346313,94.24641418
529.0314331,93.75019836
527.9775391,92.78934479
527.0740356,92.20187378
526.0196533,91.38833618
524.9650269,90.52323914
524.0608521,88.48394012
523.0057983,86.16149902
521.9505005,81.47734833
521.0457153,78.2937851
519.9899292,76.3839035
518.9338989,73.98383331
518.0285645,72.01626587
516.9721069,70.9458313
516.0663452,71.52664185
515.0093994,72.57694244
513.9522095,75.11704254
513.0458984,77.46638489
511.9882507,80.5770874
510.9303894,82.8671875
510.023468,83.87493134
508.9651489,83.12741089
508.0578308,81.30271149
506.9990845,77.77052307
505.9400635,74.21895599
505.0321655,72.28699493
503.9727173,70.88037109
503.0644531,70.63368225
502.0045471,72.34586334
500.9444275,75.99806976
500.0355835,80.69111633
498.9750061,83.74768066
498.0657959,85.60286713
497.0047913,84.59964752
495.9435425,81.25508118
495.0337524,76.20298767
493.9720764,71.42904663
493.0618896,69.15154266
491.9997864,69.00600433
490.9374695,71.64772797
490.0267334,75.7410202
488.9639587,75.83020782
488.0528259,70.21038055
486.9896545,58.15390778
485.926239,45.19189072
485.0145569,33.78424072
483.9507141,25.21170998
483.0386658,17.06443214
481.9743958,10.48855019
481.0619812,8.211679459
479.9972839,5.7757411
478.932373,4.294149399
478.0194092,3.174707651
476.954071,2.48916769
476.0407715,2.095326424
474.9750061,1.837585449
474.0613403,1.666270375
472.9951477,1.532369971
471.928772,1.461679459
471.0145569,1.443847418
469.9477539,1.504504561
469.0331726,1.597550154
467.9659424,1.761980534
467.0510254,2.004453897
465.9833984,2.554437637
465.0681152,3.027752638
464.000061,4.043317795
462.9318237,5.556747913
462.0159912,8.27207756
460.9473267,13.02505589
460.031189,18.75174713
458.9621277,31.86477089
458.0455933,38.70014572
456.9761353,47.01665497
456.0592957,52.66863632
454.9894104,55.43034744
454.0722351,55.14044952
453.0019531,52.96886063
451.931488,50.05609894
451.0137634,49.32348633
449.9429016,50.78666306
449.0248413,53.99815369
447.9535828,59.09456635
447.0351868,62.76671219
445.9635315,66.6505127
445.0447998,69.264534
443.9727478,69.8527832
443.0536804,68.33940125
441.9812317,66.21461487
441.0618286,64.51291656
439.9890137,62.4669838
439.0693054,61.93826294
437.9960938,62.96028519
437.0760193,64.59561157
436.0024414,66.82424927
434.9286194,69.22463989
434.0080872,70.61608124
432.9338989,70.0528717
432.0130005,67.86915588
430.938446,65.3762207
430.0172424,62.77372742
428.9422913,60.04483795
428.0207825,57.52671814
426.9454651,55.10589981
426.0235901,52.54631042
424.9479065,49.74214554
424.0257568,46.60734177
422.9496765,42.50654602
422.0271912,39.69326782
420.9507751,38.09828568
420.0279541,36.80479431
418.9511719,34.75996399
418.0280457,30.92799187
416.9508667,25.75795937
416.0274353,19.39030838
414.9499207,12.88250732
414.0261536,9.410232544
412.9482727,5.641338348
412.0242004,3.968613625
410.9459534,2.929718494
410.0215759,2.436473846
408.9429932,1.974857569
408.0183105,1.854442239
406.9393311,1.759229422
406.0143433,1.845809102
404.9350281,2.041366816
404.0097351,2.228528976
402.9300537,2.765017509
402.0044556,3.334010839
400.9244385,3.870986462
399.9985352,4.299895287
399.0725098,4.283692837
397.9919739,3.928374529
397.0656433,3.265244961
395.9847412,2.869508505
395.0581055,2.453711271
393.9768677,2.263553381
393.0499268,2.032241821
391.9683533,1.919865012
391.0411377,1.736172795
389.959198,1.637807846
389.0317078,1.397717237
387.9494324,1.370237947
387.0216064,1.129369378
385.9390259,1.15880692
385.0109253,0.976801574
383.9279785,0.855521083
382.9995728,0.93455708
382.0710754,0.745963931
380.9876404,0.579831362
380.0588379,0.600142181
378.9750671,0.451207817
378.0459595,0.467350841
376.961853,0.302055299
376.0325012,0.158118486
374.9480591,0.184786558
374.0184021,0.173600733
372.9336548,0.110104993
372.0037231,0.007885377
371.0736389,0.133550331
369.9884033,0.060993578
369.058075,-0.009881244
367.9725037,-0.025942611
367.0419006,0.189117789
365.9559937,-0.075733081
365.025116,0.031707756
363.9389038,-0.101572357
363.0077515,-0.022923948
362.0764465,0.019683091
360.9897766,0.099749513
360.0582275,-0.006827185
358.9712219,-0.012845861
358.0393982,-0.017808788
356.9520874,-0.075744659
356.019989,0.01446116
354.932373,-0.081441142
354,-0.075840302
353.0675354,0.056050017
351.9794617,-0.095591716
351.0466919,-0.049019437
349.958313,0.078583062
349.0252991,-0.107024327
347.936615,0.049206235
347.0033569,0.009257761
346.0699463,0.035538778
344.9808044,-0.0166761
344.0471497,-0.047769472
342.9577332,-0.063710362
342.0238037,-0.030135499
340.934082,0.022153754
339.9999084,-0.023826692
339.0656128,-0.097846299
337.9754639,-0.041878935
337.0408936,0
335.9504395,-0.064898014
335.0156555,-0.047933079
333.9248962,0.069914088
332.9898376,-0.082062632
332.0546875,-0.0300235
330.963501,-0.042456236
330.0280762,-0.038137991
328.936615,-0.137045607
328.000946,-0.009788396
327.0651855,-0.033559538
325.9732971,-0.024269361
325.037262,-0.022715176
323.9450989,-0.044209424
323.0088196,-0.045715228
322.0724487,-0.076823451
320.9798584,-0.017759219
320.0432434,0.063820645
318.9503784,0.067306057
318.0135193,-0.052183688
317.0765381,-0.030619647
315.9832764,0.055597339
315.046051,-0.097232752
313.9525146,-0.043773979
313.0150757,0.021239549
312.0775146,-0.011720954
310.983551,0
310.0457764,0.042525191
308.9515381,-0.105763659
308.0135193,-0.047274735
307.0754089,-0.025284719
305.9807739,-0.103196219
305.0424194,-0.035858773
303.9475403,-0.066662766
303.0089722,0.018698636
302.070282,-0.048012346
300.9750061,-0.0541851
300.0360718,0.016871808
