X111	X112	X121	X122	X211	X212	X221	X222	E111	E112	E121	E122	E211	E212	E221	E222	EX1	DIC1	EM1	EX2	DIC2	EM2
1.000000	0.773960	0.000000	0.226040	0.994594	0.000095	0.005406	0.999905	16.437127	0.765152	0.000002	0.223468	0.025024	0.001165	0.000136	12.279473	2	0	0	2	0	0
1.000000	0.782955	0.000000	0.217045	0.994594	0.000095	0.005406	0.999905	14.496476	0.674814	0.000002	0.187067	0.025024	0.001165	0.000136	12.279473	3	0	0	2	0	0
1.000000	0.776978	0.000000	0.223022	0.994594	0.000095	0.005406	0.999905	24.512067	1.141042	0.000004	0.327521	0.025024	0.001165	0.000136	12.279473	4	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	5	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	6	0	0	2	0	0
1.000000	0.777131	0.000000	0.222869	0.994594	0.000095	0.005406	0.999905	24.433332	1.137377	0.000004	0.326181	0.025024	0.001165	0.000136	12.279473	7	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	8	0	0	2	0	0
1.000000	0.776952	0.000000	0.223048	0.994594	0.000095	0.005406	0.999905	25.134895	1.170035	0.000004	0.335895	0.025024	0.001165	0.000136	12.279473	9	0	0	2	0	0
1.000000	0.774087	0.000000	0.225913	0.994594	0.000095	0.005406	0.999905	0.000003	0.000000	0.000000	0.000000	0.025024	0.001165	0.000136	12.279473	10	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	11	0	0	2	0	0
1.000000	0.777131	0.000000	0.222869	0.994594	0.000095	0.005406	0.999905	24.433332	1.137377	0.000004	0.326181	0.025024	0.001165	0.000136	12.279473	12	0	0	2	0	0
1.000000	0.777590	0.000000	0.222410	0.994594	0.000095	0.005406	0.999905	0.000714	0.000033	0.000000	0.000010	0.025024	0.001165	0.000136	12.279473	13	0	0	2	0	0
1.000000	0.777069	0.000000	0.222931	0.994594	0.000095	0.005406	0.999905	24.869770	1.157693	0.000004	0.332127	0.025024	0.001165	0.000136	12.279473	14	0	0	2	0	0
1.000000	0.775202	0.000000	0.224798	0.994594	0.000095	0.005406	0.999905	23.343138	1.086628	0.000003	0.315108	0.025024	0.001165	0.000136	12.279473	15	0	0	2	0	0
1.000000	0.776718	0.000000	0.223282	0.994594	0.000095	0.005406	0.999905	24.598009	1.145043	0.000004	0.329163	0.025024	0.001165	0.000136	12.279473	16	0	0	2	0	0
1.000000	0.780836	0.000000	0.219164	0.994594	0.000095	0.005406	0.999905	19.487477	0.907146	0.000003	0.254616	0.025024	0.001165	0.000136	12.279473	17	0	0	2	0	0
1.000000	0.776629	0.000000	0.223371	0.994594	0.000095	0.005406	0.999905	19.590962	0.911964	0.000003	0.262296	0.025024	0.001165	0.000136	12.279473	18	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	19	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	20	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	21	0	0	2	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025024	0.001165	0.000136	12.279473	22	0	0	2	0	0
1.000000	0.749021	0.000000	0.250979	0.994594	0.000095	0.005406	0.999905	10.973574	0.510822	0.000002	0.171164	0.025057	0.001166	0.000136	12.296592	0	0	0	3	0	0
1.000000	0.754389	0.000000	0.245611	0.994594	0.000095	0.005406	0.999905	8.609354	0.400767	0.000001	0.130480	0.025057	0.001166	0.000136	12.296592	1	0	0	3	0	0
1.000000	0.773960	0.000000	0.226040	0.994594	0.000095	0.005406	0.999905	16.437127	0.765152	0.000002	0.223468	0.025057	0.001166	0.000136	12.296592	2	0	0	3	0	0
1.000000	0.782955	0.000000	0.217045	0.994594	0.000095	0.005406	0.999905	14.496476	0.674814	0.000002	0.187067	0.025057	0.001166	0.000136	12.296592	3	0	0	3	0	0
1.000000	0.776978	0.000000	0.223022	0.994594	0.000095	0.005406	0.999905	24.512067	1.141042	0.000004	0.327521	0.025057	0.001166	0.000136	12.296592	4	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	5	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	6	0	0	3	0	0
1.000000	0.777131	0.000000	0.222869	0.994594	0.000095	0.005406	0.999905	24.433332	1.137377	0.000004	0.326181	0.025057	0.001166	0.000136	12.296592	7	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	8	0	0	3	0	0
1.000000	0.776952	0.000000	0.223048	0.994594	0.000095	0.005406	0.999905	25.134895	1.170035	0.000004	0.335895	0.025057	0.001166	0.000136	12.296592	9	0	0	3	0	0
1.000000	0.774087	0.000000	0.225913	0.994594	0.000095	0.005406	0.999905	0.000003	0.000000	0.000000	0.000000	0.025057	0.001166	0.000136	12.296592	10	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	11	0	0	3	0	0
1.000000	0.777131	0.000000	0.222869	0.994594	0.000095	0.005406	0.999905	24.433332	1.137377	0.000004	0.326181	0.025057	0.001166	0.000136	12.296592	12	0	0	3	0	0
1.000000	0.777590	0.000000	0.222410	0.994594	0.000095	0.005406	0.999905	0.000714	0.000033	0.000000	0.000010	0.025057	0.001166	0.000136	12.296592	13	0	0	3	0	0
1.000000	0.777069	0.000000	0.222931	0.994594	0.000095	0.005406	0.999905	24.869770	1.157693	0.000004	0.332127	0.025057	0.001166	0.000136	12.296592	14	0	0	3	0	0
1.000000	0.775202	0.000000	0.224798	0.994594	0.000095	0.005406	0.999905	23.343138	1.086628	0.000003	0.315108	0.025057	0.001166	0.000136	12.296592	15	0	0	3	0	0
1.000000	0.776718	0.000000	0.223282	0.994594	0.000095	0.005406	0.999905	24.598009	1.145043	0.000004	0.329163	0.025057	0.001166	0.000136	12.296592	16	0	0	3	0	0
1.000000	0.780836	0.000000	0.219164	0.994594	0.000095	0.005406	0.999905	19.487477	0.907146	0.000003	0.254616	0.025057	0.001166	0.000136	12.296592	17	0	0	3	0	0
1.000000	0.776629	0.000000	0.223371	0.994594	0.000095	0.005406	0.999905	19.590962	0.911964	0.000003	0.262296	0.025057	0.001166	0.000136	12.296592	18	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	19	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	20	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	21	0	0	3	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.025057	0.001166	0.000136	12.296592	22	0	0	3	0	0
1.000000	0.749021	0.000000	0.250979	0.994595	0.000095	0.005405	0.999905	10.973574	0.510822	0.000002	0.171164	0.031656	0.001474	0.000172	15.532367	0	0	0	4	0	0
1.000000	0.754389	0.000000	0.245611	0.994595	0.000095	0.005405	0.999905	8.609354	0.400767	0.000001	0.130480	0.031656	0.001474	0.000172	15.532367	1	0	0	4	0	0
1.000000	0.773960	0.000000	0.226040	0.994595	0.000095	0.005405	0.999905	16.437127	0.765152	0.000002	0.223468	0.031656	0.001474	0.000172	15.532367	2	0	0	4	0	0
1.000000	0.782955	0.000000	0.217045	0.994595	0.000095	0.005405	0.999905	14.496476	0.674814	0.000002	0.187067	0.031656	0.001474	0.000172	15.532367	3	0	0	4	0	0
1.000000	0.776978	0.000000	0.223022	0.994595	0.000095	0.005405	0.999905	24.512067	1.141042	0.000004	0.327521	0.031656	0.001474	0.000172	15.532367	4	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000241	0.000011	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	5	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000241	0.000011	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	6	0	0	4	0	0
1.000000	0.777131	0.000000	0.222869	0.994595	0.000095	0.005405	0.999905	24.433332	1.137377	0.000004	0.326181	0.031656	0.001474	0.000172	15.532367	7	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000241	0.000011	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	8	0	0	4	0	0
1.000000	0.776952	0.000000	0.223048	0.994595	0.000095	0.005405	0.999905	25.134895	1.170035	0.000004	0.335895	0.031656	0.001474	0.000172	15.532367	9	0	0	4	0	0
1.000000	0.774087	0.000000	0.225913	0.994595	0.000095	0.005405	0.999905	0.000003	0.000000	0.000000	0.000000	0.031656	0.001474	0.000172	15.532367	10	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000254	0.000012	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	11	0	0	4	0	0
1.000000	0.777131	0.000000	0.222869	0.994595	0.000095	0.005405	0.999905	24.433332	1.137377	0.000004	0.326181	0.031656	0.001474	0.000172	15.532367	12	0	0	4	0	0
1.000000	0.777590	0.000000	0.222410	0.994595	0.000095	0.005405	0.999905	0.000714	0.000033	0.000000	0.000010	0.031656	0.001474	0.000172	15.532367	13	0	0	4	0	0
1.000000	0.777069	0.000000	0.222931	0.994595	0.000095	0.005405	0.999905	24.869770	1.157693	0.000004	0.332127	0.031656	0.001474	0.000172	15.532367	14	0	0	4	0	0
1.000000	0.775202	0.000000	0.224798	0.994595	0.000095	0.005405	0.999905	23.343138	1.086628	0.000003	0.315108	0.031656	0.001474	0.000172	15.532367	15	0	0	4	0	0
1.000000	0.776718	0.000000	0.223282	0.994595	0.000095	0.005405	0.999905	24.598009	1.145043	0.000004	0.329163	0.031656	0.001474	0.000172	15.532367	16	0	0	4	0	0
1.000000	0.780836	0.000000	0.219164	0.994595	0.000095	0.005405	0.999905	19.487477	0.907146	0.000003	0.254616	0.031656	0.001474	0.000172	15.532367	17	0	0	4	0	0
1.000000	0.776629	0.000000	0.223371	0.994595	0.000095	0.005405	0.999905	19.590962	0.911964	0.000003	0.262296	0.031656	0.001474	0.000172	15.532367	18	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000254	0.000012	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	19	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000254	0.000012	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	20	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000254	0.000012	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	21	0	0	4	0	0
1.000000	0.777003	0.000000	0.222997	0.994595	0.000095	0.005405	0.999905	0.000254	0.000012	0.000000	0.000003	0.031656	0.001474	0.000172	15.532367	22	0	0	4	0	0
1.000000	0.749021	0.000000	0.250979	0.994594	0.000095	0.005406	0.999905	10.973574	0.510822	0.000002	0.171164	0.000000	0.000000	0.000000	0.000153	0	0	0	5	0	0
1.000000	0.754389	0.000000	0.245611	0.994594	0.000095	0.005406	0.999905	8.609354	0.400767	0.000001	0.130480	0.000000	0.000000	0.000000	0.000153	1	0	0	5	0	0
1.000000	0.773960	0.000000	0.226040	0.994594	0.000095	0.005406	0.999905	16.437127	0.765152	0.000002	0.223468	0.000000	0.000000	0.000000	0.000153	2	0	0	5	0	0
1.000000	0.782955	0.000000	0.217045	0.994594	0.000095	0.005406	0.999905	14.496476	0.674814	0.000002	0.187067	0.000000	0.000000	0.000000	0.000153	3	0	0	5	0	0
1.000000	0.776978	0.000000	0.223022	0.994594	0.000095	0.005406	0.999905	24.512067	1.141042	0.000004	0.327521	0.000000	0.000000	0.000000	0.000153	4	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	5	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	6	0	0	5	0	0
1.000000	0.777131	0.000000	0.222869	0.994594	0.000095	0.005406	0.999905	24.433332	1.137377	0.000004	0.326181	0.000000	0.000000	0.000000	0.000153	7	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	8	0	0	5	0	0
1.000000	0.776952	0.000000	0.223048	0.994594	0.000095	0.005406	0.999905	25.134895	1.170035	0.000004	0.335895	0.000000	0.000000	0.000000	0.000153	9	0	0	5	0	0
1.000000	0.774087	0.000000	0.225913	0.994594	0.000095	0.005406	0.999905	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000153	10	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	11	0	0	5	0	0
1.000000	0.777131	0.000000	0.222869	0.994594	0.000095	0.005406	0.999905	24.433332	1.137377	0.000004	0.326181	0.000000	0.000000	0.000000	0.000153	12	0	0	5	0	0
1.000000	0.777590	0.000000	0.222410	0.994594	0.000095	0.005406	0.999905	0.000714	0.000033	0.000000	0.000010	0.000000	0.000000	0.000000	0.000153	13	0	0	5	0	0
1.000000	0.777069	0.000000	0.222931	0.994594	0.000095	0.005406	0.999905	24.869770	1.157693	0.000004	0.332127	0.000000	0.000000	0.000000	0.000153	14	0	0	5	0	0
1.000000	0.775202	0.000000	0.224798	0.994594	0.000095	0.005406	0.999905	23.343138	1.086628	0.000003	0.315108	0.000000	0.000000	0.000000	0.000153	15	0	0	5	0	0
1.000000	0.776718	0.000000	0.223282	0.994594	0.000095	0.005406	0.999905	24.598009	1.145043	0.000004	0.329163	0.000000	0.000000	0.000000	0.000153	16	0	0	5	0	0
1.000000	0.780836	0.000000	0.219164	0.994594	0.000095	0.005406	0.999905	19.487477	0.907146	0.000003	0.254616	0.000000	0.000000	0.000000	0.000153	17	0	0	5	0	0
1.000000	0.776629	0.000000	0.223371	0.994594	0.000095	0.005406	0.999905	19.590962	0.911964	0.000003	0.262296	0.000000	0.000000	0.000000	0.000153	18	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	19	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	20	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	21	0	0	5	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	22	0	0	5	0	0
1.000000	0.749021	0.000000	0.250979	0.994594	0.000095	0.005406	0.999905	10.973574	0.510822	0.000002	0.171164	0.000000	0.000000	0.000000	0.000153	0	0	0	6	0	0
1.000000	0.754389	0.000000	0.245611	0.994594	0.000095	0.005406	0.999905	8.609354	0.400767	0.000001	0.130480	0.000000	0.000000	0.000000	0.000153	1	0	0	6	0	0
1.000000	0.773960	0.000000	0.226040	0.994594	0.000095	0.005406	0.999905	16.437127	0.765152	0.000002	0.223468	0.000000	0.000000	0.000000	0.000153	2	0	0	6	0	0
1.000000	0.782955	0.000000	0.217045	0.994594	0.000095	0.005406	0.999905	14.496476	0.674814	0.000002	0.187067	0.000000	0.000000	0.000000	0.000153	3	0	0	6	0	0
1.000000	0.776978	0.000000	0.223022	0.994594	0.000095	0.005406	0.999905	24.512067	1.141042	0.000004	0.327521	0.000000	0.000000	0.000000	0.000153	4	0	0	6	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	5	0	0	6	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	6	0	0	6	0	0
1.000000	0.777131	0.000000	0.222869	0.994594	0.000095	0.005406	0.999905	24.433332	1.137377	0.000004	0.326181	0.000000	0.000000	0.000000	0.000153	7	0	0	6	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000241	0.000011	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	8	0	0	6	0	0
1.000000	0.776952	0.000000	0.223048	0.994594	0.000095	0.005406	0.999905	25.134895	1.170035	0.000004	0.335895	0.000000	0.000000	0.000000	0.000153	9	0	0	6	0	0
1.000000	0.774087	0.000000	0.225913	0.994594	0.000095	0.005406	0.999905	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000153	10	0	0	6	0	0
1.000000	0.777003	0.000000	0.222997	0.994594	0.000095	0.005406	0.999905	0.000254	0.000012	0.000000	0.000003	0.000000	0.000000	0.000000	0.000153	11	0	0	6	0	0
