607_80EM BP.csv	111346	Gabriele Dröscher	08.12.2009 13:53	Lambda 19 UV/Vis	2023	Rev. 9B/9C
nm	%T					
622	96,547747					
623	96,804917					
624	97,140324					
625	97,227111					
626	97,107738					
627	96,673396					
628	96,368372					
629	96,578041					
630	96,987665					
631	96,975154					
632	96,669841					
633	95,814618					
634	95,185018					
635	95,135954					
636	95,579147					
637	95,985192					
638	94,872749					
639	93,189502					
640	93,118912					
641	93,810341					
642	89,093679					
643	81,983674					
644	71,687043					
645	26,074288					
646	2,897789					
647	0,380365					
648	0,069728					
649	0,020147					
650	0,010811					
651	-0,001163					
652	-0,003272					
653	-0,001822					
654	0,001947					
655	-0,001766					
656	-0,000702					
657	0,003954					
658	0,001271					
659	-0,004524					
660	0,002573					
661	0,001351					
662	0,000252					
663	-0,001521					
664	0,000032					
665	-0,001893					
666	-0,008059					
667	-0,003284					
668	0,003431					
669	-0,003828					
670	-0,005453					
671	-0,003465					
672	-0,000801					
673	-0,002868					
674	-0,007368					
675	-0,002448					
676	-0,000373					
677	-0,003292					
678	-0,004725					
679	-0,001562					
680	-0,001524					
681	-0,002329					
682	-0,002519					
683	-0,00115					
684	-0,001526					
685	-0,002557					
686	-0,006028					
687	-0,003578					
688	0,000153					
689	-0,008109					
690	-0,0119					
691	-0,003008					
692	-0,000389					
693	-0,004956					
694	-0,000255					
695	0,001823					
696	-0,003344					
697	-0,001034					
698	-0,002755					
699	-0,000059					
700	-0,00204					
701	-0,005605					
702	-0,000151					
703	-0,003462					
704	-0,005324					
705	-0,006073					
706	0,001078					
707	-0,000041					
708	-0,003671					
709	-0,005839					
710	0,00334					
711	-0,000789					
712	-0,007101					
713	-0,000694					
714	0,000654					
715	-0,000954					
716	-0,008712					
717	-0,001936					
718	0,000006					
719	-0,004683					
720	-0,005955					
721	0,000058					
722	-0,00121					
723	-0,003409					
724	-0,005631					
725	-0,001888					
726	0,000443					
727	-0,00465					
728	-0,005316					
729	-0,002492					
730	-0,002396					
731	-0,002803					
732	-0,003885					
733	-0,000771					
734	-0,003068					
735	-0,001748					
736	-0,004446					
737	-0,001658					
738	-0,000414					
739	-0,005391					
740	-0,003385					
741	-0,001212					
742	-0,004608					
743	-0,004985					
744	-0,003233					
745	-0,003048					
746	-0,002316					
747	-0,003489					
748	-0,004188					
749	0,000263					
750	-0,005773					
751	-0,003273					
752	-0,001308					
753	-0,004938					
754	-0,000988					
755	-0,004012					
756	-0,004423					
757	-0,001274					
758	-0,005207					
759	-0,002782					
760	-0,004244					
761	-0,003032					
762	-0,001259					
763	-0,003771					
764	0,001528					
765	-0,001858					
766	-0,004518					
767	-0,004142					
768	-0,002838					
769	-0,001846					
770	-0,00589					
771	-0,004504					
772	0,000989					
773	-0,004398					
774	-0,008061					
775	-0,002237					
776	-0,001309					
777	-0,004067					
778	-0,008282					
779	-0,003289					
780	-0,002205					
781	-0,007784					
782	-0,006314					
783	-0,002648					
784	-0,004673					
785	-0,004866					
786	-0,004197					
787	-0,003201					
788	-0,003708					
789	-0,006112					
790	-0,004499					
791	-0,004207					
792	-0,004922					
793	-0,003034					
794	-0,001067					
795	-0,003872					
796	-0,002587					
797	-0,005567					
798	-0,002994					
799	-0,004783					
800	-0,004731					
801	-0,006505					
802	-0,008535					
803	-0,004115					
804	-0,012418					
805	-0,00643					
806	-0,005389					
807	-0,008333					
808	-0,004878					
809	-0,005732					
810	-0,008787					
811	-0,010658					
812	-0,007846					
813	-0,012786					
814	-0,015673					
815	-0,015766					
816	-0,01719					
817	-0,019285					
818	-0,022591					
819	-0,023706					
820	-0,03009					
821	-0,032012					
822	-0,029671					
823	-0,035402					
824	-0,038292					
825	-0,038609					
826	-0,040413					
827	-0,044754					
828	-0,054657					
829	-0,054005					
830	-0,056515					
831	-0,065216					
832	-0,065243					
833	-0,066568					
834	-0,074722					
835	-0,07664					
836	-0,083811					
837	-0,08339					
838	-0,084075					
839	-0,087683					
840	-0,089561					
841	-0,090204					
842	-0,095671					
843	-0,093979					
844	-0,092385					
845	-0,097148					
846	-0,096123					
847	-0,09192					
848	-0,095441					
849	-0,095508					
850	-0,09861					
851	-0,098745					
852	-0,092748					
853	-0,092783					
854	-0,095369					
855	-0,094389					
856	-0,098773					
857	-0,096563					
858	-0,090984					
859	-0,093548					
860	-0,098533					
861	-0,093448					
862	-0,092497					
863	-0,088967					
864	-0,092886					
865	-0,091696					
866	-0,085002					
867	-0,093613					
868	-0,099226					
869	-0,100661					
870	-0,097883					
871	-0,088738					
872	-0,08488					
873	-0,090653					
874	-0,093716					
875	-0,091903					
876	-0,086902					
877	-0,075814					
878	-0,07686					
879	-0,078713					
880	-0,07174					
881	-0,097432					
882	-0,079789					
883	-0,081267					
884	-0,090357					
885	-0,080573					
886	-0,069404					
887	-0,079927					
888	-0,1093					
889	-0,093354					
890	-0,066147					
891	-0,069393					
892	-0,058412					
893	-0,093393					
894	-0,071133					
895	-0,073577					
896	-0,042374					
897	-0,022647					
898	-0,008475					
899	0,00328					
900	0,008801					
