X111	X112	X121	X122	X211	X212	X221	X222	E111	E112	E121	E122	E211	E212	E221	E222	EX1	DIC1	EM1	EX2	DIC2	EM2
0.084372	0.981922	0.915628	0.018078	0.000003	0.001477	0.999997	0.998523	0.000683	14.263656	0.007407	0.262612	0.000001	0.018184	0.346703	12.292450	0	0	21	0	0	1
0.084372	0.981922	0.915628	0.018078	0.000003	0.001477	0.999997	0.998523	0.000683	14.263656	0.007407	0.262612	0.000001	0.018184	0.346703	12.292450	0	0	22	0	0	1
0.983969	0.983663	0.016031	0.016337	0.001669	0.001637	0.998331	0.998363	15.607960	15.314466	0.254283	0.254340	0.019897	0.019523	11.902574	11.905255	0	0	0	0	0	2
0.981922	0.983663	0.018078	0.016337	0.001477	0.001637	0.998523	0.998363	14.263656	15.314466	0.262612	0.254340	0.018184	0.019523	12.292450	11.905255	0	0	1	0	0	2
0.983663	0.983663	0.016337	0.016337	0.001637	0.001637	0.998363	0.998363	15.314466	15.314466	0.254340	0.254340	0.019523	0.019523	11.905255	11.905255	0	0	2	0	0	2
0.982975	0.983663	0.017025	0.016337	0.001570	0.001637	0.998430	0.998363	15.104238	15.314466	0.261599	0.254340	0.019255	0.019523	12.245021	11.905255	0	0	3	0	0	2
0.989637	0.983663	0.010363	0.016337	0.002594	0.001637	0.997406	0.998363	20.843400	15.314466	0.218260	0.254340	0.026572	0.019523	10.216393	11.905255	0	0	4	0	0	2
0.985653	0.983663	0.014347	0.016337	0.001868	0.001637	0.998132	0.998363	22.107255	15.314466	0.321788	0.254340	0.028183	0.019523	15.062372	11.905255	0	0	5	0	0	2
0.929168	0.983663	0.070832	0.016337	0.000357	0.001637	0.999643	0.998363	0.000388	15.314466	0.000030	0.254340	0.000000	0.019523	0.001384	11.905255	0	0	6	0	0	2
1.000000	0.983663	0.000000	0.016337	0.994594	0.001637	0.005406	0.998363	25.134895	15.314466	0.000004	0.254340	0.032042	0.019523	0.000174	11.905255	0	0	7	0	0	2
0.776952	0.983663	0.223048	0.016337	0.000095	0.001637	0.999905	0.998363	1.170035	15.314466	0.335895	0.254340	0.001492	0.019523	15.722675	11.905255	0	0	8	0	0	2
1.000000	0.983663	0.000000	0.016337	0.999182	0.001637	0.000818	0.998363	21.003462	15.314466	0.000000	0.254340	0.026776	0.019523	0.000022	11.905255	0	0	9	0	0	2
0.753665	0.983663	0.246335	0.016337	0.000083	0.001637	0.999917	0.998363	0.730689	15.314466	0.238825	0.254340	0.000931	0.019523	11.178995	11.905255	0	0	10	0	0	2
0.937920	0.983663	0.062080	0.016337	0.000411	0.001637	0.999589	0.998363	0.000479	15.314466	0.000032	0.254340	0.000001	0.019523	0.001483	11.905255	0	0	11	0	0	2
1.000000	0.983663	0.000000	0.016337	0.990061	0.001637	0.009939	0.998363	14.324270	15.314466	0.000004	0.254340	0.018261	0.019523	0.000183	11.905255	0	0	12	0	0	2
0.769850	0.983663	0.230150	0.016337	0.000091	0.001637	0.999909	0.998363	1.097756	15.314466	0.328179	0.254340	0.001399	0.019523	15.361513	11.905255	0	0	13	0	0	2
0.984770	0.983663	0.015230	0.016337	0.001758	0.001637	0.998242	0.998363	21.621185	15.314466	0.334382	0.254340	0.027563	0.019523	15.651848	11.905255	0	0	14	0	0	2
0.989698	0.983663	0.010302	0.016337	0.002609	0.001637	0.997391	0.998363	21.938278	15.314466	0.228369	0.254340	0.027967	0.019523	10.689586	11.905255	0	0	15	0	0	2
0.985858	0.983663	0.014142	0.016337	0.001895	0.001637	0.998105	0.998363	15.374403	15.314466	0.220550	0.254340	0.019600	0.019523	10.323564	11.905255	0	0	16	0	0	2
1.000000	0.983663	0.000000	0.016337	0.991264	0.001637	0.008736	0.998363	16.316517	15.314466	0.000004	0.254340	0.020801	0.019523	0.000183	11.905255	0	0	17	0	0	2
1.000000	0.983663	0.000000	0.016337	0.991703	0.001637	0.008297	0.998363	17.187129	15.314466	0.000004	0.254340	0.021910	0.019523	0.000183	11.905255	0	0	18	0	0	2
0.817568	0.983663	0.182432	0.016337	0.000122	0.001637	0.999878	0.998363	0.833430	15.314466	0.185971	0.254340	0.001062	0.019523	8.705010	11.905255	0	0	19	0	0	2
0.785454	0.983663	0.214546	0.016337	0.000100	0.001637	0.999900	0.998363	1.057340	15.314466	0.288812	0.254340	0.001348	0.019523	13.518815	11.905255	0	0	20	0	0	2
0.084372	0.983663	0.915628	0.016337	0.000003	0.001637	0.999997	0.998363	0.000683	15.314466	0.007407	0.254340	0.000001	0.019523	0.346703	11.905255	0	0	21	0	0	2
0.084372	0.983663	0.915628	0.016337	0.000003	0.001637	0.999997	0.998363	0.000683	15.314466	0.007407	0.254340	0.000001	0.019523	0.346703	11.905255	0	0	22	0	0	2
0.983969	0.982975	0.016031	0.017025	0.001669	0.001570	0.998331	0.998430	15.607960	15.104238	0.254283	0.261599	0.019897	0.019255	11.902574	12.245021	0	0	0	0	0	3
0.981922	0.982975	0.018078	0.017025	0.001477	0.001570	0.998523	0.998430	14.263656	15.104238	0.262612	0.261599	0.018184	0.019255	12.292450	12.245021	0	0	1	0	0	3
0.983663	0.982975	0.016337	0.017025	0.001637	0.001570	0.998363	0.998430	15.314466	15.104238	0.254340	0.261599	0.019523	0.019255	11.905255	12.245021	0	0	2	0	0	3
0.982975	0.982975	0.017025	0.017025	0.001570	0.001570	0.998430	0.998430	15.104238	15.104238	0.261599	0.261599	0.019255	0.019255	12.245021	12.245021	0	0	3	0	0	3
0.989637	0.982975	0.010363	0.017025	0.002594	0.001570	0.997406	0.998430	20.843400	15.104238	0.218260	0.261599	0.026572	0.019255	10.216393	12.245021	0	0	4	0	0	3
0.985653	0.982975	0.014347	0.017025	0.001868	0.001570	0.998132	0.998430	22.107255	15.104238	0.321788	0.261599	0.028183	0.019255	15.062372	12.245021	0	0	5	0	0	3
0.929168	0.982975	0.070832	0.017025	0.000357	0.001570	0.999643	0.998430	0.000388	15.104238	0.000030	0.261599	0.000000	0.019255	0.001384	12.245021	0	0	6	0	0	3
1.000000	0.982975	0.000000	0.017025	0.994594	0.001570	0.005406	0.998430	25.134895	15.104238	0.000004	0.261599	0.032042	0.019255	0.000174	12.245021	0	0	7	0	0	3
0.776952	0.982975	0.223048	0.017025	0.000095	0.001570	0.999905	0.998430	1.170035	15.104238	0.335895	0.261599	0.001492	0.019255	15.722675	12.245021	0	0	8	0	0	3
1.000000	0.982975	0.000000	0.017025	0.999182	0.001570	0.000818	0.998430	21.003462	15.104238	0.000000	0.261599	0.026776	0.019255	0.000022	12.245021	0	0	9	0	0	3
0.753665	0.982975	0.246335	0.017025	0.000083	0.001570	0.999917	0.998430	0.730689	15.104238	0.238825	0.261599	0.000931	0.019255	11.178995	12.245021	0	0	10	0	0	3
0.937920	0.982975	0.062080	0.017025	0.000411	0.001570	0.999589	0.998430	0.000479	15.104238	0.000032	0.261599	0.000001	0.019255	0.001483	12.245021	0	0	11	0	0	3
1.000000	0.982975	0.000000	0.017025	0.990061	0.001570	0.009939	0.998430	14.324270	15.104238	0.000004	0.261599	0.018261	0.019255	0.000183	12.245021	0	0	12	0	0	3
0.769850	0.982975	0.230150	0.017025	0.000091	0.001570	0.999909	0.998430	1.097756	15.104238	0.328179	0.261599	0.001399	0.019255	15.361513	12.245021	0	0	13	0	0	3
0.984770	0.982975	0.015230	0.017025	0.001758	0.001570	0.998242	0.998430	21.621185	15.104238	0.334382	0.261599	0.027563	0.019255	15.651848	12.245021	0	0	14	0	0	3
0.989698	0.982975	0.010302	0.017025	0.002609	0.001570	0.997391	0.998430	21.938278	15.104238	0.228369	0.261599	0.027967	0.019255	10.689586	12.245021	0	0	15	0	0	3
0.985858	0.982975	0.014142	0.017025	0.001895	0.001570	0.998105	0.998430	15.374403	15.104238	0.220550	0.261599	0.019600	0.019255	10.323564	12.245021	0	0	16	0	0	3
1.000000	0.982975	0.000000	0.017025	0.991264	0.001570	0.008736	0.998430	16.316517	15.104238	0.000004	0.261599	0.020801	0.019255	0.000183	12.245021	0	0	17	0	0	3
1.000000	0.982975	0.000000	0.017025	0.991703	0.001570	0.008297	0.998430	17.187129	15.104238	0.000004	0.261599	0.021910	0.019255	0.000183	12.245021	0	0	18	0	0	3
