X111	X112	X121	X122	X211	X212	X221	X222	E111	E112	E121	E122	E211	E212	E221	E222	EX1	DIC1	EM1	EX2	DIC2	EM2
1.000000	0.748789	0.000000	0.251211	0.995863	0.000095	0.004137	0.999905	10.809142	0.475806	0.000001	0.159628	0.028935	0.001274	0.000120	13.443603	0	11	0	0	6	0
1.000000	0.748789	0.000000	0.251211	0.995863	0.000095	0.004137	0.999905	10.809142	0.475806	0.000001	0.159628	0.028935	0.001274	0.000120	13.443603	0	12	0	0	6	0
1.000000	0.752853	0.000000	0.247147	0.993911	0.000097	0.006089	0.999903	9.189198	0.427000	0.000002	0.140176	0.024091	0.001119	0.000148	11.558818	0	0	0	0	7	0
1.000000	0.752909	0.000000	0.247091	0.993493	0.000097	0.006507	0.999903	9.242490	0.431819	0.000002	0.141715	0.023960	0.001119	0.000157	11.558818	0	1	0	0	7	0
1.000000	0.752816	0.000000	0.247184	0.992855	0.000097	0.007145	0.999903	8.880569	0.427080	0.000002	0.140230	0.023277	0.001119	0.000168	11.558818	0	2	0	0	7	0
1.000000	0.753008	0.000000	0.246992	0.994549	0.000097	0.005451	0.999903	10.236603	0.424938	0.000002	0.139383	0.026967	0.001119	0.000148	11.558818	0	3	0	0	7	0
1.000000	0.752837	0.000000	0.247163	0.992810	0.000097	0.007190	0.999903	9.121371	0.428283	0.000002	0.140609	0.023841	0.001119	0.000173	11.558818	0	4	0	0	7	0
1.000000	0.752884	0.000000	0.247116	0.994594	0.000097	0.005406	0.999903	10.973574	0.427316	0.000002	0.140256	0.028747	0.001119	0.000156	11.558818	0	5	0	0	7	0
1.000000	0.752870	0.000000	0.247130	0.993103	0.000097	0.006897	0.999903	9.212649	0.427870	0.000002	0.140449	0.024103	0.001119	0.000167	11.558818	0	6	0	0	7	0
1.000000	0.753043	0.000000	0.246957	0.994448	0.000097	0.005552	0.999903	10.624305	0.425497	0.000002	0.139540	0.027951	0.001119	0.000156	11.558818	0	7	0	0	7	0
1.000000	0.752884	0.000000	0.247116	0.994594	0.000097	0.005406	0.999903	10.973574	0.427316	0.000002	0.140256	0.028747	0.001119	0.000156	11.558818	0	8	0	0	7	0
